EmployeeNumber,Department,JobRole,Attrition_Prob,Risk
2014,Research & Development,Research Scientist,0.3771296718552294,MEDIUM
2015,Research & Development,Research Director,0.023394218285895562,LOW
2016,Sales,Sales Executive,0.050103363437496294,LOW
2017,Research & Development,Research Director,0.04271126500368348,LOW
2018,Sales,Sales Executive,0.5989376207639482,MEDIUM
2019,Sales,Sales Representative,0.12435641440708606,LOW
2020,Research & Development,Research Scientist,0.5713883558411627,MEDIUM
2021,Sales,Sales Representative,0.8927209377423636,HIGH
2022,Research & Development,Manager,0.03653321371915207,LOW
2023,Sales,Sales Representative,0.8787460223314396,HIGH
2024,Sales,Sales Executive,0.16705211457291738,LOW
2025,Research & Development,Manufacturing Director,0.07086145084235479,LOW
2026,Research & Development,Healthcare Representative,0.0034172304572890337,LOW
2027,Research & Development,Research Scientist,0.43025513513630814,MEDIUM
2031,Research & Development,Manager,0.28363446641692497,LOW
2032,Research & Development,Laboratory Technician,0.3937461462604804,MEDIUM
2034,Research & Development,Manufacturing Director,0.11819323143492491,LOW
2035,Sales,Sales Executive,0.11966088342614825,LOW
2036,Sales,Sales Executive,0.15219190757628487,LOW
2037,Sales,Sales Executive,0.10972570964882715,LOW
2038,Research & Development,Research Scientist,0.1940920049833304,LOW
2040,Human Resources,Human Resources,0.6656248838567478,HIGH
2041,Sales,Sales Executive,0.12302352551784775,LOW
2044,Sales,Sales Executive,0.22715779239744344,LOW
2045,Sales,Sales Executive,0.6682586389708458,HIGH
2046,Sales,Sales Executive,0.4494266730810239,MEDIUM
2048,Research & Development,Research Scientist,0.13705536409116556,LOW
2049,Research & Development,Healthcare Representative,0.20655927643530947,LOW
2051,Research & Development,Research Scientist,0.011617067497619291,LOW
2052,Research & Development,Research Scientist,0.09177193080317925,LOW
2053,Research & Development,Laboratory Technician,0.8318147645236673,HIGH
2054,Research & Development,Research Scientist,0.552332020933303,MEDIUM
2055,Sales,Sales Executive,0.8284083845385374,HIGH
2056,Sales,Sales Executive,0.781730504928427,HIGH
2057,Research & Development,Manufacturing Director,0.04866250758179301,LOW
2060,Sales,Sales Representative,0.26964371869057946,LOW
2061,Research & Development,Laboratory Technician,0.32351012316424665,MEDIUM
2062,Research & Development,Healthcare Representative,0.10817682649242447,LOW
2064,Research & Development,Manufacturing Director,0.4583401433064399,MEDIUM
2065,Sales,Sales Executive,0.12634677507759492,LOW
2068,Research & Development,Laboratory Technician,0.5443030703825782,MEDIUM
